  -3.7482481e+00   3.2870755e+00   3.0430986e-01
  -3.3804987e+00   2.9598492e+00   2.9988398e-01
  -3.0127493e+00   2.6336370e+00   2.9490969e-01
  -2.6449998e+00   2.4480210e+00   2.9192412e-01
  -2.2772504e+00   1.9302658e+00   2.8422527e-01
  -1.9095010e+00   1.4478942e+00   2.8269991e-01
  -1.5417516e+00   8.6566253e-01   3.0915870e-01
