 0.59659349E+04 0.59659349E+04
 0.67081949E+05 0.67081949E+05
 0.59647655E+03 0.59647655E+03
 0.15467969E+06 0.15467969E+06
 0.11985459E+06 0.11985459E+06
 0.14629480E+06 0.14629480E+06
 0.10316776E+05 0.10316776E+05
 0.41215207E+05 0.41215207E+05
 0.11703559E+04 0.11703559E+04
 0.25603874E+04 0.25603874E+04
 0.61390754E+03 0.61390754E+03
 0.11822454E+06 0.11822454E+06
 0.98614364E+03 0.98614364E+03
 0.57423914E+05 0.57423914E+05
 0.64966162E+03 0.64966162E+03
 0.40066372E+06 0.40066372E+06
 0.22932125E+05 0.22932125E+05
 0.42422659E+06 0.42422659E+06
 0.12572119E+05 0.12572119E+05
 0.85138298E+04 0.85138298E+04
 0.46007910E+04 0.46007910E+04
 0.46805688E+05 0.46805688E+05
 0.22676014E+05 0.22676014E+05
 0.15709217E+05 0.15709217E+05
 0.57589795E+04 0.57589795E+04
 0.72252519E+05 0.72252519E+05
 0.67660929E+05 0.67660929E+05
 0.18915199E+04 0.18915199E+04
 0.41717429E+04 0.41717429E+04
 0.77148170E+05 0.77148170E+05
 0.14178246E+05 0.14178246E+05
 0.15626491E+06 0.15626491E+06
 0.21641736E+05 0.21641736E+05
 0.18093085E+05 0.18093085E+05
 0.12825600E+04 0.12825600E+04
 0.10647178E+06 0.10647178E+06
 0.38742517E+07 0.38742517E+07
 0.44630070E+05 0.44630070E+05
 0.17403348E+06 0.17403348E+06
 0.38278931E+05 0.38278931E+05
 0.88717025E+06 0.88717025E+06
 0.29303334E+06 0.29303334E+06
 0.10271435E+05 0.10271435E+05
 0.11992887E+07 0.11992887E+07
 0.36347192E+05 0.36347192E+05
 0.13655668E+07 0.13655668E+07
 0.19242670E+06 0.19242670E+06
 0.73847510E+04 0.73847510E+04
 0.20659572E+06 0.20659572E+06
 0.13192992E+07 0.13192992E+07
 0.56952456E+04 0.56952456E+04
 0.49748037E+05 0.49748037E+05
 0.37134206E+05 0.37134206E+05
 0.41570460E+05 0.41570460E+05
 0.37906064E+05 0.37906064E+05
 0.55677732E+05 0.55677732E+05
 0.55444239E+06 0.55444239E+06
 0.30896537E+05 0.30896537E+05
 0.94883510E+05 0.94883510E+05
 0.74795384E+05 0.74795384E+05
 0.50177975E+05 0.50177975E+05
 0.11502738E+06 0.11502738E+06
 0.95583702E+06 0.95583702E+06
 0.25436633E+07 0.25436633E+07
 0.32820996E+05 0.32820996E+05
 0.32559286E+06 0.32559286E+06
 0.97902371E+05 0.97902371E+05
 0.24048740E+06 0.24048740E+06
 0.35887297E+07 0.35887297E+07
 0.15663191E+07 0.15663191E+07
 0.12515482E+07 0.12515482E+07
 0.51434278E+05 0.51434278E+05
 0.16792191E+06 0.16792191E+06
 0.21481016E+05 0.21481016E+05
 0.58285674E+05 0.58285674E+05
 0.18745007E+06 0.18745007E+06
 0.28659622E+06 0.28659622E+06
 0.11969996E+06 0.11969996E+06
 0.66927240E+06 0.66927240E+06
 0.46913004E+06 0.46913004E+06
 0.20090664E+06 0.20090664E+06
 0.74867454E+05 0.74867454E+05
 0.28308378E+06 0.28308378E+06
 0.21082048E+05 0.21082048E+05
 0.34186703E+06 0.34186703E+06
 0.70085758E+05 0.70085758E+05
 0.67901593E+04 0.67901593E+04
 0.55027531E+06 0.55027531E+06
 0.41914266E+03 0.41914266E+03
 0.52696104E+05 0.52696104E+05
 0.15048672E+06 0.15048672E+06
 0.17670259E+06 0.17670259E+06
 0.22048738E+05 0.22048738E+05
 0.67523586E+04 0.67523586E+04
 0.13698835E+06 0.13698835E+06
 0.84569834E+05 0.84569834E+05
 0.33962231E+07 0.33962231E+07
 0.99408668E+06 0.99408668E+06
 0.23377599E+05 0.23377599E+05
 0.55733734E+06 0.55733734E+06
 0.16069559E+06 0.16069559E+06
 0.16908707E+06 0.16908707E+06
 0.34530303E+06 0.34530303E+06
 0.36195461E+06 0.36195461E+06
 0.74151781E+04 0.74151781E+04
 0.52560097E+04 0.52560097E+04
 0.45630629E+06 0.45630629E+06
 0.18299642E+06 0.18299642E+06
 0.16907840E+07 0.16907840E+07
 0.10113087E+07 0.10113087E+07
 0.11027369E+04 0.11027369E+04
 0.37735740E+06 0.37735740E+06
 0.12758952E+06 0.12758952E+06
 0.11476176E+06 0.11476176E+06
 0.72286401E+04 0.72286401E+04
 0.35670920E+06 0.35670920E+06
 0.16955790E+06 0.16955790E+06
 0.27769565E+07 0.27769565E+07
 0.46232713E+06 0.46232713E+06
 0.65988833E+05 0.65988833E+05
 0.14365922E+07 0.14365922E+07
 0.15783934E+07 0.15783934E+07
 0.41046300E+05 0.41046300E+05
 0.67113706E+03 0.67113706E+03
 0.15091594E+05 0.15091594E+05
 0.15305550E+05 0.15305550E+05
 0.62149256E+04 0.62149256E+04
 0.18211764E+04 0.18211764E+04
 0.14118528E+05 0.14118528E+05
 0.16611431E+05 0.16611431E+05
 0.21595028E+07 0.21595028E+07
 0.42787415E+04 0.42787415E+04
 0.56688749E+04 0.56688749E+04
 0.13705248E+07 0.13705248E+07
 0.21314457E+06 0.21314457E+06
 0.17112513E+06 0.17112513E+06
 0.61694114E+05 0.61694114E+05
 0.56163094E+06 0.56163094E+06
 0.88576244E+04 0.88576244E+04
 0.29555560E+06 0.29555560E+06
 0.28890018E+06 0.28890018E+06
 0.16982958E+06 0.16982958E+06
 0.23304589E+05 0.23304589E+05
 0.29362935E+06 0.29362935E+06
 0.19795088E+05 0.19795088E+05
 0.36080279E+03 0.36080279E+03
 0.13763439E+04 0.13763439E+04
 0.33555561E+03 0.33555561E+03
 0.21096660E+04 0.21096660E+04
 0.40849146E+05 0.40849146E+05
 0.75114881E+04 0.75114881E+04
 0.47050802E+05 0.47050802E+05
 0.27817865E+06 0.27817865E+06
 0.26772403E+03 0.26772403E+03
 0.48300772E+03 0.48300772E+03
 0.29155405E+06 0.29155405E+06
 0.11936871E+05 0.11936871E+05
 0.41746182E+05 0.41746182E+05
 0.14923349E+07 0.14923349E+07
 0.32181058E+04 0.32181058E+04
 0.32147689E+06 0.32147689E+06
 0.82752816E+05 0.82752816E+05
 0.12549077E+05 0.12549077E+05
 0.43235417E+06 0.43235417E+06
 0.26558735E+05 0.26558735E+05
 0.23331341E+04 0.23331341E+04
 0.24036097E+06 0.24036097E+06
 0.11184213E+07 0.11184213E+07
 0.22208463E+06 0.22208463E+06
 0.75965399E+05 0.75965399E+05
 0.32260171E+05 0.32260171E+05
 0.43847597E+03 0.43847597E+03
 0.20996659E+07 0.20996659E+07
 0.77506879E+05 0.77506879E+05
 0.20947999E+04 0.20947999E+04
 0.32364929E+05 0.32364929E+05
 0.32696479E+06 0.32696479E+06
 0.10046213E+04 0.10046213E+04
 0.68404736E+05 0.68404736E+05
 0.12078686E+05 0.12078686E+05
 0.31119906E+04 0.31119906E+04
 0.11350260E+06 0.11350260E+06
 0.79717870E+05 0.79717870E+05
 0.89907188E+05 0.89907188E+05
 0.18448836E+06 0.18448836E+06
 0.60806483E+03 0.60806483E+03
 0.16425463E+06 0.16425463E+06
 0.10344992E+05 0.10344992E+05
 0.16387286E+06 0.16387286E+06
 0.25712348E+06 0.25712348E+06
 0.16382848E+05 0.16382848E+05
 0.15270390E+05 0.15270390E+05
 0.42112920E+04 0.42112920E+04
 0.53452439E+05 0.53452439E+05
 0.65689591E+03 0.65689591E+03
 0.16101836E+06 0.16101836E+06
 0.11493991E+06 0.11493991E+06
 0.13285353E+06 0.13285353E+06
 0.75057673E+04 0.75057673E+04
 0.44680597E+05 0.44680597E+05
 0.11884755E+04 0.11884755E+04
 0.79833507E+03 0.79833507E+03
 0.54684778E+03 0.54684778E+03
 0.86845711E+05 0.86845711E+05
 0.86450795E+03 0.86450795E+03
 0.58778474E+05 0.58778474E+05
 0.63518294E+03 0.63518294E+03
 0.48076294E+06 0.48076294E+06
 0.34301104E+04 0.34301104E+04
 0.43561677E+06 0.43561677E+06
 0.54334222E+04 0.54334222E+04
 0.14440370E+05 0.14440370E+05
 0.73750971E+04 0.73750971E+04
 0.60872971E+05 0.60872971E+05
 0.29943869E+05 0.29943869E+05
 0.19100896E+05 0.19100896E+05
 0.57068123E+04 0.57068123E+04
 0.43084096E+05 0.43084096E+05
 0.76082420E+05 0.76082420E+05
 0.27470165E+04 0.27470165E+04
 0.61916638E+04 0.61916638E+04
 0.27265328E+05 0.27265328E+05
 0.11571223E+05 0.11571223E+05
 0.11080641E+06 0.11080641E+06
 0.21753091E+05 0.21753091E+05
 0.13525665E+05 0.13525665E+05
 0.11894696E+04 0.11894696E+04
 0.12291178E+06 0.12291178E+06
 0.18938345E+07 0.18938345E+07
 0.60617712E+05 0.60617712E+05
 0.12241822E+06 0.12241822E+06
 0.27364733E+05 0.27364733E+05
 0.31842937E+06 0.31842937E+06
 0.26404390E+06 0.26404390E+06
 0.10356568E+05 0.10356568E+05
 0.50399359E+06 0.50399359E+06
 0.12332822E+05 0.12332822E+05
 0.38612286E+06 0.38612286E+06
 0.25761411E+06 0.25761411E+06
 0.55452969E+04 0.55452969E+04
 0.68492680E+05 0.68492680E+05
 0.67306466E+07 0.67306466E+07
 0.69047479E+04 0.69047479E+04
 0.10327972E+06 0.10327972E+06
 0.34442943E+05 0.34442943E+05
 0.54039352E+05 0.54039352E+05
 0.34368918E+05 0.34368918E+05
 0.65706110E+05 0.65706110E+05
 0.24231879E+07 0.24231879E+07
 0.24614513E+05 0.24614513E+05
 0.11257303E+06 0.11257303E+06
 0.10593143E+06 0.10593143E+06
 0.53675627E+05 0.53675627E+05
 0.24121452E+05 0.24121452E+05
 0.53310537E+06 0.53310537E+06
 0.48515152E+06 0.48515152E+06
 0.28744759E+05 0.28744759E+05
 0.22734203E+06 0.22734203E+06
 0.43374855E+05 0.43374855E+05
 0.11226102E+06 0.11226102E+06
 0.54496850E+07 0.54496850E+07
 0.75558015E+06 0.75558015E+06
 0.19189090E+07 0.19189090E+07
 0.29834431E+06 0.29834431E+06
 0.65948194E+07 0.65948194E+07
 0.20247786E+05 0.20247786E+05
 0.10268884E+06 0.10268884E+06
 0.19835704E+07 0.19835704E+07
 0.75939601E+05 0.75939601E+05
 0.17476175E+06 0.17476175E+06
 0.59703662E+06 0.59703662E+06
 0.26169216E+06 0.26169216E+06
 0.75866581E+06 0.75866581E+06
 0.13940233E+06 0.13940233E+06
 0.24434872E+06 0.24434872E+06
 0.30310107E+05 0.30310107E+05
 0.47462911E+06 0.47462911E+06
 0.18052551E+05 0.18052551E+05
 0.38785980E+04 0.38785980E+04
 0.21664983E+06 0.21664983E+06
 0.47723165E+03 0.47723165E+03
 0.10447031E+06 0.10447031E+06
 0.17153725E+05 0.17153725E+05
 0.13133639E+06 0.13133639E+06
 0.48997433E+05 0.48997433E+05
 0.85961883E+04 0.85961883E+04
 0.51448826E+05 0.51448826E+05
 0.26359753E+05 0.26359753E+05
 0.44575287E+07 0.44575287E+07
 0.36893885E+06 0.36893885E+06
 0.26545419E+05 0.26545419E+05
 0.19433597E+06 0.19433597E+06
 0.19447824E+06 0.19447824E+06
 0.41072038E+06 0.41072038E+06
 0.31472906E+06 0.31472906E+06
 0.15618089E+07 0.15618089E+07
 0.29838551E+06 0.29838551E+06
 0.39609355E+04 0.39609355E+04
 0.12862381E+06 0.12862381E+06
 0.97346878E+06 0.97346878E+06
 0.84256473E+05 0.84256473E+05
 0.19233333E+07 0.19233333E+07
 0.13057004E+04 0.13057004E+04
 0.53305290E+06 0.53305290E+06
 0.10668408E+06 0.10668408E+06
 0.14234970E+06 0.14234970E+06
 0.77572507E+04 0.77572507E+04
 0.99156761E+05 0.99156761E+05
 0.68810174E+05 0.68810174E+05
 0.10942886E+07 0.10942886E+07
 0.98582387E+06 0.98582387E+06
 0.22366459E+05 0.22366459E+05
 0.19099951E+07 0.19099951E+07
 0.12361865E+07 0.12361865E+07
 0.48866453E+05 0.48866453E+05
 0.58553734E+04 0.58553734E+04
 0.71057741E+04 0.71057741E+04
 0.17324859E+05 0.17324859E+05
 0.19083838E+05 0.19083838E+05
 0.20425669E+04 0.20425669E+04
 0.85818115E+04 0.85818115E+04
 0.10922253E+06 0.10922253E+06
 0.29952822E+06 0.29952822E+06
 0.43342474E+04 0.43342474E+04
 0.53844828E+04 0.53844828E+04
 0.32786100E+05 0.32786100E+05
 0.64421521E+06 0.64421521E+06
 0.43698543E+06 0.43698543E+06
 0.11621878E+05 0.11621878E+05
 0.10068877E+07 0.10068877E+07
 0.57663586E+04 0.57663586E+04
 0.39936340E+06 0.39936340E+06
 0.15877504E+06 0.15877504E+06
 0.37467546E+06 0.37467546E+06
 0.72015741E+06 0.72015741E+06
 0.24591654E+07 0.24591654E+07
 0.73926192E+05 0.73926192E+05
 0.47173308E+03 0.47173308E+03
 0.87837208E+03 0.87837208E+03
 0.31812313E+03 0.31812313E+03
 0.40614853E+04 0.40614853E+04
 0.33908462E+06 0.33908462E+06
 0.65028440E+04 0.65028440E+04
 0.57988361E+05 0.57988361E+05
 0.11578417E+07 0.11578417E+07
 0.47943937E+03 0.47943937E+03
 0.51039677E+03 0.51039677E+03
 0.87728707E+05 0.87728707E+05
 0.14001974E+05 0.14001974E+05
 0.68291949E+05 0.68291949E+05
 0.27479008E+06 0.27479008E+06
 0.33434803E+04 0.33434803E+04
 0.52718988E+05 0.52718988E+05
 0.11048672E+06 0.11048672E+06
 0.10508715E+05 0.10508715E+05
 0.86903106E+06 0.86903106E+06
 0.26581315E+05 0.26581315E+05
 0.34500878E+04 0.34500878E+04
 0.12913761E+06 0.12913761E+06
 0.52778730E+06 0.52778730E+06
 0.12351310E+06 0.12351310E+06
 0.24901132E+06 0.24901132E+06
 0.83248484E+05 0.83248484E+05
 0.12025836E+04 0.12025836E+04
 0.13414508E+07 0.13414508E+07
 0.39276800E+05 0.39276800E+05
 0.79522728E+04 0.79522728E+04
 0.21086847E+05 0.21086847E+05
 0.24032077E+06 0.24032077E+06
 0.11230096E+04 0.11230096E+04
 0.22647782E+06 0.22647782E+06
 0.11099839E+05 0.11099839E+05
 0.33772833E+04 0.33772833E+04
 0.11462935E+06 0.11462935E+06
 0.81430393E+05 0.81430393E+05
 0.63173660E+05 0.63173660E+05
 0.21789280E+06 0.21789280E+06
 0.97199117E+03 0.97199117E+03
 0.15588741E+06 0.15588741E+06
 0.10145048E+05 0.10145048E+05
 0.13533782E+06 0.13533782E+06
 0.22465293E+06 0.22465293E+06
 0.11663509E+05 0.11663509E+05
 0.32633686E+05 0.32633686E+05
 0.90141546E+04 0.90141546E+04
 0.46428607E+05 0.46428607E+05
 0.63157738E+03 0.63157738E+03
 0.15783650E+06 0.15783650E+06
 0.13590200E+06 0.13590200E+06
 0.12416296E+06 0.12416296E+06
 0.73342894E+04 0.73342894E+04
 0.60782245E+05 0.60782245E+05
 0.10201851E+04 0.10201851E+04
 0.24500772E+04 0.24500772E+04
 0.79660303E+03 0.79660303E+03
 0.94276246E+05 0.94276246E+05
 0.78512687E+03 0.78512687E+03
 0.51671209E+05 0.51671209E+05
 0.60509594E+03 0.60509594E+03
 0.42916032E+06 0.42916032E+06
 0.53118709E+04 0.53118709E+04
 0.44658648E+06 0.44658648E+06
 0.30837298E+05 0.30837298E+05
 0.13370666E+05 0.13370666E+05
 0.63074220E+04 0.63074220E+04
 0.63086952E+05 0.63086952E+05
 0.31396195E+05 0.31396195E+05
 0.19017505E+05 0.19017505E+05
 0.62165482E+04 0.62165482E+04
 0.66104327E+05 0.66104327E+05
 0.87857048E+05 0.87857048E+05
 0.34201585E+04 0.34201585E+04
 0.66891248E+04 0.66891248E+04
 0.81881594E+05 0.81881594E+05
 0.43172116E+05 0.43172116E+05
 0.11350047E+06 0.11350047E+06
 0.27300677E+05 0.27300677E+05
 0.17922716E+05 0.17922716E+05
 0.27506136E+04 0.27506136E+04
 0.12901954E+06 0.12901954E+06
 0.27283472E+07 0.27283472E+07
 0.64893085E+05 0.64893085E+05
 0.52902310E+06 0.52902310E+06
 0.58993091E+05 0.58993091E+05
 0.50431493E+06 0.50431493E+06
 0.23768249E+06 0.23768249E+06
 0.14961023E+05 0.14961023E+05
 0.36816201E+06 0.36816201E+06
 0.26715703E+05 0.26715703E+05
 0.26368438E+07 0.26368438E+07
 0.26731370E+06 0.26731370E+06
 0.79835678E+04 0.79835678E+04
 0.61231116E+06 0.61231116E+06
 0.15761484E+07 0.15761484E+07
 0.17431029E+05 0.17431029E+05
 0.51150042E+05 0.51150042E+05
 0.36650096E+05 0.36650096E+05
 0.57739290E+05 0.57739290E+05
 0.37187646E+05 0.37187646E+05
 0.10436953E+06 0.10436953E+06
 0.94888844E+06 0.94888844E+06
 0.82537608E+05 0.82537608E+05
 0.63182630E+05 0.63182630E+05
 0.10102802E+06 0.10102802E+06
 0.78012293E+05 0.78012293E+05
 0.12333887E+06 0.12333887E+06
 0.27885815E+07 0.27885815E+07
 0.30059997E+07 0.30059997E+07
 0.31297737E+05 0.31297737E+05
 0.55436459E+06 0.55436459E+06
 0.12314161E+06 0.12314161E+06
 0.15317694E+06 0.15317694E+06
 0.31510059E+07 0.31510059E+07
 0.57440239E+06 0.57440239E+06
 0.56815447E+06 0.56815447E+06
 0.10994166E+07 0.10994166E+07
 0.18178858E+06 0.18178858E+06
 0.77136902E+05 0.77136902E+05
 0.61042356E+05 0.61042356E+05
 0.35562514E+06 0.35562514E+06
 0.78126529E+05 0.78126529E+05
 0.75223656E+05 0.75223656E+05
 0.67022594E+06 0.67022594E+06
 0.11224822E+06 0.11224822E+06
 0.16002467E+06 0.16002467E+06
 0.99737712E+05 0.99737712E+05
 0.19105742E+06 0.19105742E+06
 0.21242718E+05 0.21242718E+05
 0.21274628E+06 0.21274628E+06
 0.60613419E+05 0.60613419E+05
 0.10906828E+05 0.10906828E+05
 0.60492049E+06 0.60492049E+06
 0.68900888E+03 0.68900888E+03
 0.29513208E+05 0.29513208E+05
 0.27172612E+06 0.27172612E+06
 0.83742406E+05 0.83742406E+05
 0.30053400E+05 0.30053400E+05
 0.13437353E+05 0.13437353E+05
 0.54630776E+06 0.54630776E+06
 0.13553470E+06 0.13553470E+06
 0.47224026E+07 0.47224026E+07
 0.51764308E+06 0.51764308E+06
 0.40453994E+05 0.40453994E+05
 0.26552439E+06 0.26552439E+06
 0.37501593E+06 0.37501593E+06
 0.16462941E+06 0.16462941E+06
 0.75350031E+06 0.75350031E+06
 0.14522418E+06 0.14522418E+06
 0.51766211E+04 0.51766211E+04
 0.19108437E+05 0.19108437E+05
 0.25964574E+05 0.25964574E+05
 0.30337407E+05 0.30337407E+05
 0.71478347E+06 0.71478347E+06
 0.70671405E+06 0.70671405E+06
 0.22744705E+04 0.22744705E+04
 0.38391910E+06 0.38391910E+06
 0.10325191E+06 0.10325191E+06
 0.12217125E+06 0.12217125E+06
 0.16244326E+05 0.16244326E+05
 0.70316623E+06 0.70316623E+06
 0.56636964E+06 0.56636964E+06
 0.40999023E+06 0.40999023E+06
 0.11771428E+06 0.11771428E+06
 0.12918738E+06 0.12918738E+06
 0.26724524E+07 0.26724524E+07
 0.11029572E+07 0.11029572E+07
 0.33704485E+04 0.33704485E+04
 0.43307994E+03 0.43307994E+03
 0.29780421E+05 0.29780421E+05
 0.20053095E+04 0.20053095E+04
 0.72018517E+04 0.72018517E+04
 0.18293864E+04 0.18293864E+04
 0.74999994E+04 0.74999994E+04
 0.24680660E+04 0.24680660E+04
 0.15471954E+07 0.15471954E+07
 0.44559416E+04 0.44559416E+04
 0.30436024E+04 0.30436024E+04
 0.20380855E+07 0.20380855E+07
 0.21418723E+06 0.21418723E+06
 0.16455814E+06 0.16455814E+06
 0.78070769E+05 0.78070769E+05
 0.84807572E+06 0.84807572E+06
 0.82441777E+04 0.82441777E+04
 0.31953805E+06 0.31953805E+06
 0.38948923E+06 0.38948923E+06
 0.17951984E+06 0.17951984E+06
 0.30295983E+05 0.30295983E+05
 0.21876244E+06 0.21876244E+06
 0.14658111E+05 0.14658111E+05
 0.40418692E+03 0.40418692E+03
 0.81294491E+03 0.81294491E+03
 0.28780928E+03 0.28780928E+03
 0.31207329E+04 0.31207329E+04
 0.26192614E+05 0.26192614E+05
 0.44423677E+04 0.44423677E+04
 0.32479116E+05 0.32479116E+05
 0.33807973E+06 0.33807973E+06
 0.42430782E+03 0.42430782E+03
 0.52129969E+03 0.52129969E+03
 0.67260839E+05 0.67260839E+05
 0.15537932E+05 0.15537932E+05
 0.51973680E+05 0.51973680E+05
 0.21769344E+07 0.21769344E+07
 0.35896415E+04 0.35896415E+04
 0.62407048E+06 0.62407048E+06
 0.73536708E+05 0.73536708E+05
 0.15262204E+05 0.15262204E+05
 0.14452993E+06 0.14452993E+06
 0.10263959E+06 0.10263959E+06
 0.86125845E+03 0.86125845E+03
 0.22653519E+06 0.22653519E+06
 0.17894438E+07 0.17894438E+07
 0.31508088E+05 0.31508088E+05
 0.19360383E+05 0.19360383E+05
 0.85696244E+05 0.85696244E+05
 0.34143930E+03 0.34143930E+03
 0.14080547E+07 0.14080547E+07
 0.24180067E+06 0.24180067E+06
 0.11670587E+04 0.11670587E+04
 0.23206909E+05 0.23206909E+05
 0.56142942E+06 0.56142942E+06
 0.10660744E+04 0.10660744E+04
 0.61076865E+05 0.61076865E+05
