  -2.2500000e+00  -1.6670000e+00   2.3333333e-01  -1.4670000e+00  -1.5330000e+00   2.3333333e-01  -2.2500000e+00  -1.9000000e+00   2.3333333e-01  -2.2500000e+00  -1.8437500e+00  -1.4670000e+00  -1.5987246e+00  -2.2500000e+00  -1.8437500e+00
  -2.0000000e+00  -1.1330000e+00   2.0000000e-01  -1.2500000e+00  -1.3000000e+00   2.3333333e-01  -2.0667000e+00  -1.6330000e+00   2.3333333e-01  -2.0000000e+00  -1.1000000e+00  -1.2500000e+00  -1.3375000e+00  -2.0667000e+00  -1.5733733e+00
  -1.7500000e+00  -8.0000000e-01   1.6666667e-01  -1.0330000e+00  -1.0830000e+00   2.0000000e-01  -1.8667000e+00  -1.4500000e+00   2.3333333e-01  -1.7500000e+00  -6.4375000e-01  -1.0330000e+00  -1.2081246e+00  -1.8667000e+00  -1.3933533e+00
  -1.5000000e+00  -5.3300000e-01   1.6666667e-01  -8.1670000e-01  -1.1670000e+00   2.0000000e-01  -1.7000000e+00  -1.4200000e+00   2.3333333e-01  -1.5000000e+00  -4.7500000e-01  -8.1670000e-01  -1.2103784e+00  -1.7000000e+00  -1.3350000e+00
  -1.2500000e+00  -5.3300000e-01   1.3333333e-01  -6.0000000e-01  -1.3670000e+00   2.3333333e-01  -1.5000000e+00  -1.3670000e+00   2.3333333e-01  -1.2500000e+00  -5.9375000e-01  -6.0000000e-01  -1.3440000e+00  -1.5000000e+00  -1.3750000e+00
  -1.0000000e+00  -9.0000000e-01   1.6666667e-01  -4.0000000e-01  -1.5300000e+00   2.3333333e-01  -1.3330000e+00  -1.5670000e+00   2.3333333e-01  -1.0000000e+00  -1.0000000e+00  -4.0000000e-01  -1.5840000e+00  -1.3330000e+00  -1.5003335e+00
  -7.5000000e-01  -1.8000000e+00   2.3333333e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1333000e+00  -1.8330000e+00   2.3333333e-01  -7.5000000e-01  -1.6937500e+00   0.0000000e+00  -2.4000000e+00  -1.1333000e+00  -1.7600533e+00
