 1.80259241E+03  4.99861244E-01  4.99838230E-01  4.95045472E-01  0.00000000E+00  0.00000000E+00  7.38505682E+05  1.14961819E+06 -3.94173930E+04
 1.80259241E+03  5.04394883E-01  5.11901678E-01  4.99657997E-01  0.00000000E+00  0.00000000E+00  1.35913135E+06 -5.26161240E+05 -5.98226393E+05
 1.80259241E+03  5.11590975E-01  5.03369984E-01  4.99678215E-01  0.00000000E+00  0.00000000E+00  8.61048324E+05 -1.08655462E+06 -6.30474876E+05
 1.80259241E+03  5.14811856E-01  5.10745023E-01  4.87365914E-01  0.00000000E+00  0.00000000E+00  4.25088764E+05 -1.60829228E+06  2.36946432E+06
 1.80259241E+03  5.13287450E-01  5.00994235E-01  4.92648462E-01  0.00000000E+00  0.00000000E+00 -9.67641334E+05  4.06021263E+05 -8.16428970E+05
 1.80259241E+03  5.09048176E-01  5.08685067E-01  4.92978731E-01  0.00000000E+00  0.00000000E+00 -4.26197518E+05  1.20088711E+06  1.26205568E+06
 1.80259241E+03  5.09055347E-01  5.07674482E-01  4.90125942E-01  0.00000000E+00  0.00000000E+00 -2.16349120E+05 -2.44831521E+06  4.99754865E+05
 1.80259241E+03  5.08333670E-01  5.08497250E-01  4.92910247E-01  0.00000000E+00  0.00000000E+00 -1.26031432E+06  1.08395219E+06  1.24116006E+06
 1.80259241E+03  5.13341244E-01  5.05024995E-01  4.97851122E-01  0.00000000E+00  0.00000000E+00 -9.79636685E+05 -2.13514277E+06  2.02472505E+06
 1.80259241E+03  5.09438146E-01  5.05675068E-01  4.92533151E-01  0.00000000E+00  0.00000000E+00 -5.27519158E+05 -1.24472075E+06  1.81925403E+06
 1.80259241E+03  5.16259921E-01  5.12004313E-01  4.92659198E-01  0.00000000E+00  0.00000000E+00 -1.42420632E+06 -2.68239591E+06  6.37486054E+05
 1.80259241E+03  5.12276770E-01  5.08457134E-01  4.92448488E-01  0.00000000E+00  0.00000000E+00 -1.63447095E+06 -1.78817305E+06 -3.01215172E+05
 1.80259241E+03  5.18419719E-01  5.08290720E-01  4.88234578E-01  0.00000000E+00  0.00000000E+00 -1.53564386E+06 -2.65800520E+06  6.08755634E+05
 1.80259241E+03  5.08313310E-01  5.08622252E-01  4.92703732E-01  0.00000000E+00  0.00000000E+00 -1.07618039E+06  1.44895405E+06  9.17687241E+05
 1.80259241E+03  5.13533104E-01  5.07286196E-01  4.95092859E-01  0.00000000E+00  0.00000000E+00 -4.87201694E+05 -2.37631916E+06  2.46909686E+06
 1.80259241E+03  5.11029648E-01  5.10549594E-01  4.98454000E-01  0.00000000E+00  0.00000000E+00  7.82132532E+05 -6.26068100E+04  1.43020269E+05
 1.80259241E+03  5.09932767E-01  5.09712513E-01  4.89798224E-01  0.00000000E+00  0.00000000E+00 -2.17558696E+05 -2.25021759E+06 -7.64935485E+04
 1.80259241E+03  5.08513741E-01  5.10133597E-01  4.92954431E-01  0.00000000E+00  0.00000000E+00 -4.73387235E+05  1.62844715E+05  1.73447430E+06
 1.80259241E+03  5.04544315E-01  5.04157226E-01  4.95998072E-01  0.00000000E+00  0.00000000E+00 -5.65978428E+05  1.18024955E+06  1.43303247E+06
 1.80259241E+03  5.08437924E-01  5.04500614E-01  4.92262851E-01  0.00000000E+00  0.00000000E+00  8.63206940E+05 -1.36018807E+06  1.60076109E+06
 1.80259241E+03  5.08702291E-01  5.08812399E-01  4.93127884E-01  0.00000000E+00  0.00000000E+00 -7.35196154E+05  1.03572402E+06  1.26495024E+06
 1.80259241E+03  5.06802635E-01  5.06035787E-01  4.93546899E-01  0.00000000E+00  0.00000000E+00  4.90345268E+05 -1.77723216E+06  1.99861860E+06
 1.80259241E+03  5.12355131E-01  5.02799360E-01  4.91456431E-01  0.00000000E+00  0.00000000E+00 -9.33081515E+05  5.58864915E+05 -1.03529797E+06
 1.80259241E+03  5.10820870E-01  5.03111704E-01  4.94657469E-01  0.00000000E+00  0.00000000E+00  6.81155850E+05 -5.99488912E+05  1.00817802E+06
 1.80259241E+03  5.08735680E-01  5.08597041E-01  4.92737393E-01  0.00000000E+00  0.00000000E+00 -7.38884053E+05  1.50168474E+06  1.07384452E+06
 1.80259241E+03  5.09236808E-01  5.04406278E-01  4.98202078E-01  0.00000000E+00  0.00000000E+00  1.09278461E+05 -5.26396122E+04  1.58853765E+06
 1.80259241E+03  5.09074830E-01  5.07740295E-01  4.92570337E-01  0.00000000E+00  0.00000000E+00 -1.43229338E+06  2.17138411E+06  1.18432468E+06
 1.80259241E+03  5.10850697E-01  5.04890454E-01  4.94767713E-01  0.00000000E+00  0.00000000E+00  2.78145662E+05  7.55892425E+04  1.94564668E+06
 1.80259241E+03  5.09482627E-01  5.05040001E-01  4.92217857E-01  0.00000000E+00  0.00000000E+00 -1.21061758E+06  1.78397598E+06 -1.17706583E+05
 1.80259241E+03  5.10087432E-01  5.05495270E-01  4.95871934E-01  0.00000000E+00  0.00000000E+00  1.23133786E+06 -4.61961453E+05  1.67145048E+06
 1.80259241E+03  5.08506342E-01  5.10605608E-01  4.96899181E-01  0.00000000E+00  0.00000000E+00 -4.46204962E+04 -9.60888689E+05  1.28092569E+06
 1.80259241E+03  5.12201277E-01  5.03956568E-01  4.95940544E-01  0.00000000E+00  0.00000000E+00 -5.49902261E+04 -3.68247764E+04  9.67657626E+05
 1.80259241E+03  5.08759149E-01  5.08390450E-01  4.92318235E-01  0.00000000E+00  0.00000000E+00 -1.28704819E+06  1.61202782E+06  1.28868563E+06
 1.80259241E+03  5.09345713E-01  5.06791420E-01  4.99997591E-01  0.00000000E+00  0.00000000E+00 -6.40599207E+05  5.31128378E+05  8.64993130E+05
 1.80259241E+03  5.12130018E-01  5.02684262E-01  4.90594684E-01  0.00000000E+00  0.00000000E+00 -1.23515412E+06  6.40539423E+05 -7.09367377E+05
 1.80259241E+03  5.09022166E-01  5.03706664E-01  4.93057811E-01  0.00000000E+00  0.00000000E+00 -9.43519552E+04 -1.68981752E+06  1.83952900E+06
 1.80259241E+03  5.08290898E-01  5.09704235E-01  4.94057182E-01  0.00000000E+00  0.00000000E+00 -9.59242488E+05  4.62355817E+05  1.60276965E+06
 1.80259241E+03  5.11001406E-01  5.05592407E-01  4.89769246E-01  0.00000000E+00  0.00000000E+00 -2.64230467E+06 -1.94873043E+06  1.35867570E+06
 1.80259241E+03  5.08568556E-01  5.02275087E-01  4.95779641E-01  0.00000000E+00  0.00000000E+00 -2.88536519E+05 -5.78328908E+05  1.27664820E+06
 1.80259241E+03  5.09549711E-01  5.04873237E-01  4.91366664E-01  0.00000000E+00  0.00000000E+00 -2.77554182E+06 -1.89300495E+06  1.88687750E+06
 1.80259241E+03  5.12067933E-01  5.13765256E-01  4.88752991E-01  0.00000000E+00  0.00000000E+00  3.60566432E+05 -1.89518470E+06  2.11525730E+06
 1.80259241E+03  5.02975126E-01  5.06781748E-01  4.97648403E-01  0.00000000E+00  0.00000000E+00 -6.80532898E+05  7.28385942E+05  1.47231713E+06
 1.80259241E+03  5.10081910E-01  5.04724089E-01  4.91193009E-01  0.00000000E+00  0.00000000E+00  1.73743797E+05 -2.30532436E+06  1.20394277E+06
 1.80259241E+03  5.15334330E-01  5.00156611E-01  4.94525937E-01  0.00000000E+00  0.00000000E+00 -9.41922400E+05 -1.42589824E+05 -6.14683620E+05
 1.80259241E+03  5.10449698E-01  5.03492199E-01  4.89932195E-01  0.00000000E+00  0.00000000E+00 -2.11951997E+06 -3.71330983E+05  1.66776136E+06
 1.80259241E+03  5.09360422E-01  5.05353770E-01  4.90972029E-01  0.00000000E+00  0.00000000E+00 -2.27144910E+06 -2.42749310E+06  1.94324843E+06
 1.80259241E+03  5.08720073E-01  5.10267940E-01  4.95518664E-01  0.00000000E+00  0.00000000E+00 -8.63559623E+04 -5.15627208E+05  1.33757416E+06
 1.80259241E+03  5.08486755E-01  5.06916240E-01  4.88324717E-01  0.00000000E+00  0.00000000E+00 -6.05438210E+04 -1.86729697E+06  5.24308885E+05
 1.80259241E+03  5.08794233E-01  5.07996546E-01  4.92473217E-01  0.00000000E+00  0.00000000E+00 -1.33591173E+06  2.08944751E+06  1.04297053E+06
 1.80259241E+03  5.11854208E-01  5.02846391E-01  4.92032315E-01  0.00000000E+00  0.00000000E+00 -1.37343694E+06  1.01425972E+06 -3.55101887E+05
 1.80259241E+03  5.09963185E-01  5.03920992E-01  4.93676833E-01  0.00000000E+00  0.00000000E+00  4.79912273E+05 -1.28333928E+06  1.93940036E+06
 1.80259241E+03  5.08636075E-01  5.08817280E-01  4.92906554E-01  0.00000000E+00  0.00000000E+00 -7.41531059E+05  1.31751582E+06  1.34912501E+06
 1.80259241E+03  5.18153218E-01  5.05005854E-01  4.96274854E-01  0.00000000E+00  0.00000000E+00 -8.48748060E+05 -1.75315930E+06  1.84681035E+06
 1.80259241E+03  5.10331417E-01  5.10133476E-01  4.92800604E-01  0.00000000E+00  0.00000000E+00 -1.20143020E+06  6.25845123E+05 -2.51961131E+05
 1.80259241E+03  5.17490467E-01  5.09511654E-01  4.90363836E-01  0.00000000E+00  0.00000000E+00 -1.55811252E+06 -2.66746656E+06  6.26192346E+05
 1.80259241E+03  5.08096898E-01  5.08923819E-01  4.93395949E-01  0.00000000E+00  0.00000000E+00 -1.04832033E+06  6.49947118E+05  1.52935722E+06
 1.80259241E+03  5.09765234E-01  5.06360174E-01  4.88031664E-01  0.00000000E+00  0.00000000E+00  2.30840761E+04 -1.82503042E+06  6.62433964E+05
 1.80259241E+03  5.09238274E-01  5.07746055E-01  4.92461736E-01  0.00000000E+00  0.00000000E+00 -1.93423617E+06  1.88778667E+06  1.20398552E+06
 1.80259241E+03  5.18773023E-01  5.06281970E-01  4.93090155E-01  0.00000000E+00  0.00000000E+00 -4.35950809E+05 -1.93121601E+06  2.05255105E+06
