   7.9996072e-01   5.1216046e-01   4.4073238e-02   7.6169405e-01   5.8312239e-01   3.0810751e-02
   1.9260762e+00   4.6706682e-01   4.6065242e-02   1.7166127e+00   6.0471848e-01   3.1848660e-02
   3.6833687e+00   5.1444986e-01   4.8751829e-02   2.5169354e+00   5.5211163e-01   2.9660628e-02
   5.5748866e+00   5.4971619e-01   5.3493956e-02   3.5194826e+00   5.4246829e-01   3.2471654e-02
   6.7356929e+00   4.7629759e-01   5.0964114e-02   4.6384398e+00   5.2964418e-01   3.2358790e-02
   7.6755516e+00   4.1378926e-01   4.8748679e-02   5.8599254e+00   5.3591649e-01   3.2172773e-02
   8.5113752e+00   4.5696243e-01   4.8874589e-02   7.2440225e+00   5.5571108e-01   3.0340558e-02
   9.4660731e+00   4.7826016e-01   5.3615676e-02   8.9772609e+00   5.2474448e-01   3.2382711e-02
