0.48951296 -7.0901319
0.10514444 43.286846
0.30443040 4.0317778
0.24609321 -11.830121
0.35843420 2.9010865
0.95910905 58.708356
1.0982288 -39.644668
0.68142576 -0.46134597
0.93512095 21.295914
0.049912372 -5.8105150
0.12113055 37.533281
0.28952230 11.346318
0.21470101 29.851558
0.011533869 -5.4776899
0.074576812 28.324654
0.69224534 -14.258813
0.56846835 8.8241592
0.046250015 -15.192233
0.17781676 -11.437784
0.69406345 5.0328468
0.68710661 4.9107948
0.0052573585 -18.639126
0.17352985 -0.77324301
0.22349779 18.363809
0.0049132974 8.7295044
0.29886413 -59.048188
0.049038339 -12.325477
0.33063519 -47.104901
0.28695810 -0.63711220
0.059126522 24.700604
0.062080190 -66.955820
0.073038929 6.0760667
0.35332571 -23.204256
0.63646529 6.9789161
0.48790014 34.456167
0.82762880 -12.619777
0.059600563 6.9074276
0.39570905 -1.9548856
0.44798457 -41.350997
0.85365078 85.419625
0.32634785 2.0710428
0.34027730 50.452398
0.49179361 90.951678
0.28211353 -28.209435
1.0149878 -1.1544304
0.065344460 -6.3288391
0.32629694 -0.042976146
0.47988429 -23.384585
0.70303987 -47.502893
0.0010415775 -13.284425
0.19319417 33.228112
0.59455162 42.223151
0.45644467 26.524053
0.047992287 -6.4629583
0.72120103 -7.8510348
0.016722142 4.4522808
0.14250642 0.19533833
0.0012274315 46.000778
0.18244868 24.845981
0.22112994 0.60710891
0.73022002 -74.885207
0.27292974 9.1881427
0.15198955 2.7411133
0.15410032 37.631024
0.34242882 8.6194974
0.037548514 -22.954446
0.27692611 -22.683184
0.18117069 32.097676
0.95540918 33.827102
0.11810290 4.6289028
0.48464712 35.951836
0.24917431 -5.4299727
0.48626149 -39.818317
0.86018251 -9.6872236
0.21874359 -11.637496
0.12695969 -11.182363
0.51399881 22.294066
0.031965803 3.0071051
0.023151617 -5.9454953
0.49133940 0.14991969
0.089516715 -15.684197
0.52908884 37.377489
0.26057031 -27.434023
0.051559955 -19.385134
0.14135852 10.646199
0.057087262 -24.061838
0.48745574 -14.908179
0.047286556 3.9710409
0.11018206 -26.107043
0.29446138 6.8129065
0.11213838 -42.399877
0.56020865 -80.598547
0.25959703 -8.5242492
0.37263761 -34.327344
0.11993793 50.287583
0.95743435 -2.4713702
0.22785313 -16.086077
0.019737054 33.626833
0.076520901 -5.4681674
0.17346077 11.670574
0.52546868 -3.9627316
0.025740762 21.599989
0.36217744 -16.152394
0.053580886 -18.850158
0.30832413 0.90919291
0.29627865 -21.219620
0.23372547 -21.958584
0.089962095 -41.482048
0.027324235 21.481440
0.84770210 17.740838
0.061194407 -18.385716
0.072267522 14.142059
0.17031465 -19.456127
0.25180016 -16.335640
0.16270275 18.203226
0.26462589 -15.009861
