  -4.0531660e-02  -1.3197893e-01   1.1570951e-01  -4.9979880e-01  -1.0097341e+00   2.1651343e-01  -3.2523682e-01  -1.3299937e+00   2.7156049e-01
   1.6016077e-01  -6.1295376e-01   1.6613351e-01  -2.3357105e-01  -4.3300893e-01   1.4574358e-01  -9.5571302e-02  -1.6094792e-01   1.2719564e-01
   3.6085320e-01  -2.0396973e+00   3.1941704e-01   3.2656698e-02  -5.6464908e-01   1.6048787e-01   1.3409421e-01  -6.6528689e-01   1.8375387e-01
   5.6154563e-01  -2.2827354e+00   3.0103000e-01   2.9888445e-01  -8.0200999e-01   1.8934412e-01   3.6375973e-01  -1.5136381e+00   2.9336620e-01
   7.6223806e-01  -2.8847954e+00   0.0000000e+00   5.6511220e-01  -1.0786154e+00   2.2577250e-01   5.9342525e-01  -1.8381492e+00   3.1808084e-01
   9.6293049e-01  -2.5837654e+00   2.1286035e-01   8.3133995e-01  -1.7087041e+00   3.0366546e-01   8.2309076e-01  -2.7923917e+00   0.0000000e+00
