   1.2896783e-01   5.6547712e-01   1.2097947e-01
   2.9554292e-01   7.6487543e-01   8.4109709e-02
   4.8167596e-01   8.1621188e-01   8.4628462e-02
   1.0258242e+00   8.2753831e-01   9.0065100e-02
   1.6703399e+00   6.1965896e-01   1.0071912e-01
   2.1339685e+00   6.3832967e-01   1.0142858e-01
   2.4972928e+00   4.7212664e-01   9.4703469e-02
   2.7454979e+00   5.2028022e-01   1.1317851e-01
   2.9865574e+00   4.9437642e-01   1.0711347e-01
