   1.3803786e-01   6.4639319e-01   4.0752306e-02
   3.9912103e-01   8.0290474e-01   3.1266254e-02
   6.5425566e-01   7.6769806e-01   4.1290823e-02
   1.0883872e+00   5.9211433e-01   4.0971436e-02
   1.6094668e+00   5.1326216e-01   4.1553516e-02
   1.9565063e+00   4.7921912e-01   3.8587821e-02
   2.2120077e+00   5.5505249e-01   3.8177795e-02
   2.4332592e+00   4.5467074e-01   3.9806392e-02
   2.8572656e+00   5.6754590e-01   4.2254844e-02
