   1.9031875e-01   6.1545456e-01   2.5975321e-02
   4.6927816e-01   7.0279812e-01   2.4575865e-02
   6.9095931e-01   6.2501109e-01   2.7209640e-02
   9.9993103e-01   5.8923167e-01   2.6537495e-02
   1.3960141e+00   5.2287301e-01   2.5867686e-02
   1.7612785e+00   4.9180924e-01   2.5580376e-02
   2.0315033e+00   4.8831241e-01   2.5446411e-02
   2.2794421e+00   5.4045897e-01   2.4785657e-02
   2.7240354e+00   4.7684878e-01   2.5553744e-02
