   4.2542849e-01   6.9907020e-01   4.7915663e-02
   1.1633858e+00   5.1112358e-01   4.8361083e-02
   1.6561989e+00   5.2373634e-01   4.5450494e-02
   1.9353957e+00   4.6083788e-01   4.0979410e-02
   2.1479298e+00   5.2143150e-01   4.6617985e-02
   2.3384149e+00   5.7420562e-01   4.3246578e-02
   2.5314004e+00   5.0314045e-01   5.1909701e-02
   2.7488855e+00   6.9839126e-01   3.8155468e-02
   3.0289195e+00   5.7689080e-01   4.5313578e-02
