   1.6474763e-01   6.5708507e-01   3.5107950e-02
   4.7971393e-01   7.7478023e-01   3.2728357e-02
   9.3257455e-01   6.6730188e-01   3.6672774e-02
   1.5402937e+00   5.5454893e-01   3.4571687e-02
   2.0269380e+00   4.9977019e-01   3.9511805e-02
   2.3184110e+00   5.4817700e-01   3.3723014e-02
   2.5597711e+00   5.4200450e-01   3.7881308e-02
   2.7896587e+00   5.8332298e-01   3.7005195e-02
   2.9845505e+00   5.6268134e-01   3.2549720e-02
